mask_hex,rank,joint,active_rows,first_q,first_r,row_support_fnv
0160a504,8,0,202,338,636,c9bf26490f98f9ee
05429900,8,0,299,294,636,380d29dcb103ddf1
2411a022,8,0,265,294,636,6e15a43c5c54a8c4
20169084,8,0,177,294,636,9fbdfa78896d8659
34b00003,8,0,389,100,636,d34e3fc78e0461ce
1400d640,8,0,386,100,636,7538c9d4e047afdf
04964009,8,0,391,100,636,38e567eb72a62c3e
11844248,8,0,387,100,636,88cf14d0edaffe18
13300091,8,0,354,256,636,31bff51a43d7d097
12606009,8,0,382,100,636,a8fbdd5e37033ef7
0e04e100,8,0,386,100,636,1501b13ef76b1648
11482049,8,0,376,100,636,3f5c0782f771f7df
15cc0100,8,0,391,100,636,38e567eb72a62c3e
21443090,8,0,391,100,636,38e567eb72a62c3e
0c4600c8,8,0,333,256,636,1376ab17156c8653
0e288044,8,0,297,294,636,e17861f9c8250b90
09209c40,8,0,391,100,636,38e567eb72a62c3e
0a407201,8,0,381,256,636,980c92108777e3b4
0254a110,8,0,283,100,636,68a323e0b75f5975
30203250,8,0,252,338,636,c51e38cb19faf955
01926840,8,0,379,100,636,24cab28f7fc3673e
16c41100,8,0,390,100,636,4a3445d7f92e7ba3
0002a48d,8,0,316,256,636,f518a22ddd275ebe
15cc0040,8,0,391,100,636,38e567eb72a62c3e
34b10002,8,0,378,100,636,7d9abf1d6a85e478
25030428,8,0,373,100,636,b5834b0ed82d28
0840b085,8,0,296,294,636,8ea559150056526
11484501,8,0,316,294,636,30a25886aa50d18e
14252404,8,0,378,256,636,a9f96ed1219690e3
00309e80,8,0,202,294,636,a2e1451ec326c733
06905808,8,0,391,100,636,38e567eb72a62c3e
31802212,8,0,291,294,636,d24f75f971de7649
08b09180,8,0,253,294,636,505cf2d4eaa1fb6a
06324280,8,0,366,100,636,585b4c7718b106e2
04198218,8,0,315,294,636,93c1addd3fd726bc
0425a180,8,0,336,256,636,1180dc0ca60e7f4d
21c804a0,8,0,363,100,636,5a20c5f1666f88b1
24048099,8,0,351,100,636,8cde3fc50607c743
043a5008,8,0,391,100,636,38e567eb72a62c3e
34062012,8,0,363,100,636,60d6027ab58fa6a9
0bc0c010,8,0,340,100,636,baf3180c44407645
00665408,8,0,378,100,636,d731d30909301236
100a32c0,8,0,329,294,636,76d938e3c4b15b7f
0b0202a8,8,0,279,294,636,994e7f2f970a313e
26108501,8,0,391,100,636,38e567eb72a62c3e
19114009,8,0,387,256,636,4d13db3ea4763ebc
10442036,8,0,283,294,636,7a26e30aee6c41f2
01548281,8,0,391,100,636,38e567eb72a62c3e
0d1b0004,8,0,362,256,636,3370015614e1a1ab
05482250,8,0,386,100,636,bff072f10ba149c2
11246840,8,0,351,256,636,2ea73c90c3c1bbd
0210a294,8,0,147,294,636,5d9ee50d4e2f4de1
05082309,8,0,390,100,636,c02fa3477e03c59
25680081,8,0,391,100,636,38e567eb72a62c3e
01115308,8,0,314,294,636,c60fc4e0ff5ac799
34a08c00,8,0,207,294,636,84f55a17b48fe2ba
29528200,8,0,385,100,636,69a5f5b6d00b9931
181ac040,8,0,329,294,636,418cd1fee58e25e6
03d80048,8,0,347,100,636,71bf40b5c25ed4f8
100c5481,8,0,387,100,636,56795041e60ca3f8
14844488,8,0,391,100,636,38e567eb72a62c3e
04586808,8,0,391,100,636,38e567eb72a62c3e
1118d100,8,0,390,100,636,49837f499a2eea6f
2032300c,8,0,390,100,636,bdc533deb4a5efba
050c0a09,8,0,391,100,636,38e567eb72a62c3e
0d144480,8,0,390,100,636,b42db3eb0915969a
0d700410,8,0,383,100,636,807845dbf8dbb9d3
2011a203,8,0,221,294,636,55445d9229edeb74
28021829,8,0,313,256,636,30c58eee0b7e14e3
04a24508,8,0,375,100,636,6d872da536117d60
1a205140,8,0,368,100,636,fb62fe1f7a79acb
054020aa,8,0,309,294,636,5f1ed51f33fce8eb
05094620,8,0,373,100,636,79730697ce097af4
0c2c4104,8,0,300,294,636,c6ceefd0886bcbe1
049a8042,8,0,229,294,636,8d9c6d66290a1fb4
144c2801,8,0,389,100,636,9b4b2de1e2786f4
08616600,8,0,328,294,636,6a9bffac7ac852aa
100c5490,8,0,353,100,636,10ba7bba62000798
12908803,8,0,346,100,636,37e20cbc4d8ec724
011c0a05,8,0,346,294,636,b65d941c4e7ddc9a
16504820,8,0,390,100,636,4a3445d7f92e7ba3
3010d024,8,0,364,100,636,10f63c7b5ea1ec45
04541904,8,0,337,100,636,c615e5d70361c712
0544c102,8,0,314,100,636,88ae9d272076f7c8
2008b414,8,0,317,294,636,b3f4e2d07b02ac96
02202386,8,0,167,294,636,6de9f4cf578b9f22
290900a2,8,0,165,294,636,feba532eb43612a1
0664800a,8,0,373,100,636,d06b3169c76b3dbc
0154a240,8,0,385,100,636,9b99e2dc1034915e
16a25000,8,0,391,100,636,38e567eb72a62c3e
220c1c02,8,0,382,100,636,b3a2c0b3881f950d
012c3a00,8,0,391,100,636,38e567eb72a62c3e
13090405,8,0,283,294,636,3b925a1fbccfdfa
2406002b,8,0,290,100,636,e282ecf59296ce07
004622c8,8,0,292,294,636,e43704c447ff83fa
24294180,8,0,347,294,636,6bf3f2d35a8c08d3
38888006,8,0,229,294,636,4a66da55500ea4a8
24c02282,8,0,382,294,636,8ed1a90ea4f58b7e
25848808,8,0,337,100,636,dd9f23df2fa90239
048a6104,8,0,360,294,636,f12d0fc63ab0e653
05412910,8,0,284,294,636,f38c07994b993d7e
04843620,8,0,326,294,636,ae5ac4bd1da98005
21c88041,8,0,320,100,636,522841049e41f426
201a0816,8,0,334,294,636,566f9f10e670369a
06610430,8,0,237,294,636,3e61cd99a6bcd3d6
25200446,8,0,320,100,636,2854a302ebf8976d
0c108283,8,0,253,294,636,42d56cc40f7c46d5
05011612,8,0,364,100,636,66172b81d5a39b52
0140ac84,8,0,337,256,636,5eafa5920804d0b0
01522824,8,0,246,294,636,6cdb5201f10b924c
10986c00,8,0,390,100,636,11c736fc1d20808e
0c054320,8,0,237,294,636,a98d275f1740d634
01e11044,8,0,313,338,636,e3a406ac4258dd90
0a520058,8,0,226,294,636,65d21de214683ad
0090450d,8,0,359,100,636,b912b66e06b7a3a0
0202b421,8,0,196,294,636,2910f326ebbfdd17
0820f024,8,0,295,294,636,b2af64112569cdf4
2611c040,8,0,378,100,636,7becd65838f828f9
28c84840,8,0,348,294,636,3be1504709a7a9f9
17404104,8,0,387,100,636,f8f8aea4875c7900
0500b190,8,0,356,256,636,64f081a592c9f749
38424011,8,0,297,294,636,22467a5c4144f778
34280421,8,0,317,294,636,6d30f9313c1b42b4
15320201,8,0,391,100,636,38e567eb72a62c3e
01245c04,8,0,360,100,636,f4a39cd1897f0fd8
26221140,8,0,365,100,636,ce9f59a74274624b
384a0500,8,0,254,294,636,e23c5708eed3053e
31122900,8,0,285,294,636,8973aa03de558000
26012222,8,0,328,294,636,9805ae2ebb578214
20827005,8,0,366,294,636,1a71e4968dbbe8ee
08234888,8,0,325,294,636,dfc66f433d249667
00b83c00,8,0,387,100,636,a64d747def204c6d
040a2ac0,8,0,291,294,636,224a8eccc2c545e9
10383110,8,0,380,100,636,a9477eec11f45019
14183180,8,0,387,256,636,a97456ece18b6250
0230c40a,8,0,374,100,636,777ae8ac8f008e9e
11086a80,8,0,391,100,636,38e567eb72a62c3e
032c0282,8,0,324,100,636,7bef8b056b9307e7
03560101,8,0,366,100,636,11e092ec68f3a58b
26420482,8,0,358,100,636,2bd33d6a3dfd369f
2490e100,8,0,391,100,636,38e567eb72a62c3e
30148206,8,0,254,294,636,270196715c7f5820
341048c0,8,0,383,100,636,8ed95a70ef17e158
0501c490,8,0,304,294,636,daf8235c7e07d2e4
080526c0,8,0,108,294,636,6cb03bcfd29443f0
0608e408,8,0,391,100,636,38e567eb72a62c3e
141c1801,8,0,391,100,636,38e567eb72a62c3e
2b40c800,8,0,390,100,636,71c1f1a7f9a96e4f
048cc081,8,0,389,100,636,1360fbad07463acf
24891050,8,0,297,294,636,17a39c1187f85346
0e01a084,8,0,337,256,636,e72134f9592fe0bd
00a52282,8,0,288,294,636,34a1fa5e2fff3ee9
0c2c00a8,8,0,250,294,636,bf580404197ad335
01802385,8,0,241,294,636,758be256fc5465a1
22a82410,8,0,389,100,636,29d7ca04065ce981
23018460,8,0,364,100,636,f8234b38a0ce8ec9
083a008c,8,0,356,256,636,7ea9699d7673d601
01403294,8,0,387,256,636,de98d2f7b9bdfd0b
20b01803,8,0,314,294,636,187ba51b779a1788
060c401c,8,0,300,294,636,5256fc8b59b79c4b
06011213,8,0,288,294,636,ba8e599ed61f5276
11121a04,8,0,319,294,636,d788a2a3f5c77873
0840ec04,8,0,204,294,636,efadb25822d6610
21482184,8,0,389,100,636,27527b9ae954697a
24b020a0,8,0,335,294,636,ff392d7c896b19f7
36250800,8,0,389,100,636,1360fbad07463acf
21688808,8,0,354,100,636,ec17dc26d28f7f84
09ba0040,8,0,370,294,636,675229c46730ed9
22093028,8,0,199,338,636,22900ed01151c94b
2c906040,8,0,390,100,636,b42db3eb0915969a
10f0c008,8,0,363,100,636,472e4cacc639f371
310b4400,8,0,348,100,636,561522172d1d2c0c
2302042c,8,0,222,100,636,ce5bde9a41beb12f
040c40c5,8,0,291,294,636,404648e31a4431b6
01383820,8,0,385,100,636,7dbcb41008efddfb
0f030208,8,0,391,100,636,38e567eb72a62c3e
14684006,8,0,369,100,636,a474bfae554fc0da
04105911,8,0,327,294,636,88ee46cece3d8a02
10542290,8,0,382,256,636,5d26123c19f52565
01082199,8,0,268,294,636,8e5391d3a1ceed6a
01107301,8,0,391,100,636,38e567eb72a62c3e
02163014,8,0,288,294,636,87538eb4e45e7743
11045481,8,0,391,100,636,38e567eb72a62c3e
0e200c82,8,0,327,100,636,77ddd851a1ae9960
04918882,8,0,310,294,636,fae37f59da90faae
11450224,8,0,293,294,636,b513e561e0b12032
01c46420,8,0,380,100,636,e78fb0d81a13c847
229e0002,8,0,384,100,636,20ef54dfc0adcf1e
14ac000c,8,0,386,100,636,d8f0a7acf594d74f
0148b005,8,0,391,100,636,38e567eb72a62c3e
038ec000,8,0,364,100,636,a555ad7e340a2c5a
134004c8,8,0,388,100,636,1eebbf6a1f671eb4
2098001e,8,0,368,100,636,e8385ce66958c045
0824300e,8,0,312,294,636,f4859e39c3197d72
05844424,8,0,389,100,636,17a08c02715e57a2
2d006003,8,0,388,100,636,62058a4573fb39f2
1e22a000,8,0,388,100,636,b78783f6c01caaa8
08dc0003,8,0,333,294,636,b811dab4a3ac16aa
0584c00c,8,0,390,100,636,4a3445d7f92e7ba3
21207201,8,0,391,100,636,38e567eb72a62c3e
01281a90,8,0,309,100,636,936d2f7785ac5431
15285010,8,0,391,100,636,38e567eb72a62c3e
0d884044,8,0,389,100,636,ac9e8f8a27f4b783
298c000c,8,0,323,294,636,7cd6b508efc7db46
14a420c0,8,0,386,100,636,c936621ab514c692
040cd401,8,0,385,100,636,2eba4b02f9419e8
2400360c,8,0,390,100,636,b42db3eb0915969a
0c0a8203,8,0,310,294,636,20d818cb0b1bd766
24844441,8,0,385,100,636,feb5cf0aad5c2548
29080883,8,0,377,100,636,f76bc45ea831addd
200e7800,8,0,367,294,636,92ec4fad4f05c963
14340841,8,0,389,100,636,cd47c2be79d1de37
05340c04,8,0,391,100,636,38e567eb72a62c3e
0c096401,8,0,366,256,636,56d82e7f120094b
0a0a6014,8,0,307,294,636,9b36b93cf930c78f
0c025209,8,0,391,100,636,38e567eb72a62c3e
052c0406,8,0,386,100,636,d1c8eb21fefb16b5
208a4c02,8,0,315,294,636,429762807d3f1d0c
026190c0,8,0,225,294,636,c03b71345f528248
28199020,8,0,229,294,636,d283c40f7557defd
33151000,8,0,391,100,636,38e567eb72a62c3e
19212401,8,0,287,294,636,8f25b51fb2f51a53
0202e411,8,0,219,100,636,f5e1b27c45e5fa0
18221809,8,0,391,100,636,38e567eb72a62c3e
205b0108,8,0,197,294,636,12cf1733a7f0f241
26016600,8,0,391,100,636,38e567eb72a62c3e
221c0282,8,0,360,100,636,bf5a05513a26ee26
05104449,8,0,391,100,636,38e567eb72a62c3e
24182015,8,0,376,294,636,e394361332fa4407
08386028,8,0,327,294,636,5731ae828d8cd502
05041305,8,0,353,294,636,7b90307fa1ed064b
011d0284,8,0,271,294,636,40645d5d9de3f437
1624000d,8,0,391,100,636,38e567eb72a62c3e
00b23044,8,0,297,294,636,6d72a8c55537d7ad
09186012,8,0,357,294,636,4c6ea16aad2076d7
2108121a,8,0,359,100,636,fc82761705f37077
03013209,8,0,391,100,636,38e567eb72a62c3e
18072028,8,0,320,256,636,94a279da3968a44e
000c6381,8,0,333,256,636,40dcbf87e7a8d2bb
052c6002,8,0,391,100,636,38e567eb72a62c3e
32c10600,8,0,354,100,636,a868365316438396
200c02a9,8,0,310,294,636,39c2d32845df6ebe
014a0419,8,0,358,100,636,754b37434bab2419
014a3088,8,0,391,100,636,38e567eb72a62c3e
34084218,8,0,370,100,636,59089da4e17c342c
0540c2c0,8,0,335,100,636,1a779296b54b82f1
1404140d,8,0,391,100,636,38e567eb72a62c3e
010c2449,8,0,381,100,636,39185ad40f983e5d
1802501c,8,0,329,294,636,ee02db66bee8e9a7
09084485,8,0,339,294,636,f976aaece5777ffa
01154281,8,0,352,294,636,68514c1e857a2849
281a0a80,8,0,388,100,636,e5561b1034e07779
0a10308a,8,0,326,294,636,be34504fe8e8ed0a
18403188,8,0,281,294,636,8c98c1e6a7549711
2e400520,8,0,231,294,636,5a5e7fde8b8ecde0
2c514008,8,0,391,100,636,38e567eb72a62c3e
308c0c02,8,0,341,100,636,b4cb7dd6747a69c
104070b0,8,0,277,294,636,f93a3b77a036e4de
0102a429,8,0,332,100,636,399601dfa92528c4
04a0d210,8,0,390,100,636,71c1f1a7f9a96e4f
17100031,8,0,344,256,636,e8814da00b11d67b
05228604,8,0,249,294,636,f73b1cb9ab4ea78d
0860bc00,8,0,316,294,636,2b04d88713b1f09a
229c0202,8,0,388,100,636,539cf5bcd327933e
042ab080,8,0,391,100,636,38e567eb72a62c3e
1e301002,8,0,391,100,636,38e567eb72a62c3e
31320021,8,0,272,294,636,8b928c388c304ac1
31002503,8,0,209,294,636,9c687be62237b2f9
14640640,8,0,341,100,636,6aed290f1f26e3d5
05e03010,8,0,391,100,636,38e567eb72a62c3e
0c510302,8,0,277,294,636,6f4390e05fc9e25
0e005504,8,0,387,100,636,e2689cfa2853cd2a
24806484,8,0,391,100,636,38e567eb72a62c3e
1a881402,8,0,372,100,636,64b94b5dc38f0f90
25801c01,8,0,384,100,636,8c6ff4af4ed5a0f5
14536000,8,0,391,100,636,38e567eb72a62c3e
20156028,8,0,305,294,636,2e9323a2b36f98fa
0d008a11,8,0,219,294,636,7d3cda7e696fbc25
25482220,8,0,391,100,636,38e567eb72a62c3e
25880448,8,0,391,100,636,38e567eb72a62c3e
26180320,8,0,341,100,636,be4ae5621fe55851
3a131000,8,0,355,294,636,2742b3c7013b60b4
31c14004,8,0,371,294,636,cdfdd8b9f75cccd6
312a1002,8,0,379,100,636,fcbbaf25405d8618
14909108,8,0,387,100,636,501e2c47bb78279
13108520,8,0,380,100,636,40aa56bd68e9ff5a
31102422,8,0,346,100,636,559250849e5bafa5
23416200,8,0,391,100,636,38e567eb72a62c3e
24102909,8,0,386,100,636,150f2d9626d1908
040d1414,8,0,306,294,636,d6d3c1cf13b1896f
2108c0a8,8,0,304,294,636,4c51cfe98830dce9
29894008,8,0,357,294,636,7639e338ab43fb85
24089a08,8,0,323,294,636,79d839110057c25f
0146100d,8,0,362,100,636,dbdceffee2be4e5b
0804e0a4,8,0,217,294,636,59e4d81497a20f31
2443a001,8,0,386,256,636,5ab4270e0ffae99f
1c190021,8,0,283,294,636,202ffdd804b6f430
10846520,8,0,362,100,636,9bc05866e8d2fa79
3408a440,8,0,391,100,636,38e567eb72a62c3e
1101f010,8,0,315,294,636,3ae4246ae5615cd
15019404,8,0,378,100,636,189f9640d718f78b
07414220,8,0,391,100,636,38e567eb72a62c3e
05441124,8,0,355,294,636,6ff4f78555421121
0030e809,8,0,330,294,636,de78ebf6510e9279
380c4050,8,0,314,294,636,f4c48fde951b5d22
0d520044,8,0,330,256,636,ffdd9b9464e4b00b
21503120,8,0,342,294,636,92da9b99257c89e0
2cc10028,8,0,273,294,636,68adac93f3b1f764
04858881,8,0,254,294,636,f074dde922f5438a
0c49c010,8,0,319,294,636,dece288d09e68c9b
30a80680,8,0,368,100,636,80dc2287a20b3372
2a4d0004,8,0,243,294,636,d29bc346b270d79b
0224a604,8,0,202,294,636,76b57b5290d70b5a
0c1022c8,8,0,306,294,636,cecef5451aebd853
070180c1,8,0,358,100,636,8940354bb9ceb69e
16991000,8,0,389,100,636,73240a65296dc86
0211ac08,8,0,375,100,636,1c6b389849c628cc
36190010,8,0,384,100,636,328c32e851deeb20
1d0a4040,8,0,377,256,636,fc07d2cd21ce0cbe
228804e0,8,0,241,100,636,722d093bfe7ced27
05045089,8,0,391,100,636,38e567eb72a62c3e
0b046408,8,0,378,100,636,205afe70077469b
20006c8a,8,0,275,294,636,7ba10b08cd1de7cf
04e01610,8,0,385,100,636,322a08d586759843
05a004d0,8,0,287,294,636,754c651b37482678
0802d016,8,0,245,294,636,358d52d38fdd0482
0a0a1888,8,0,367,256,636,b6a8ee19467cd383
29804091,8,0,263,294,636,15df467438d7a88c
01c08e01,8,0,317,100,636,25075db567377719
31958000,8,0,391,100,636,38e567eb72a62c3e
2038008b,8,0,389,100,636,30a2b6ea197f5d2
35204140,8,0,371,100,636,c9a4c2b9ce8bef48
0003b888,8,0,199,294,636,65eb0db30345d8c8
24241188,8,0,362,100,636,dbc895c9b69bbdde
010a5203,8,0,369,100,636,45634cf505f34ad9
02288129,8,0,324,100,636,7e3183ed560aa5e5
2e060108,8,0,361,256,636,beb5fb892244c52f
02507084,8,0,391,100,636,38e567eb72a62c3e
08cb2080,8,0,381,256,636,f389294bd59ad0e8
14514802,8,0,390,100,636,2151763d9d212607
2b108102,8,0,352,100,636,a0f28106857a181
03048650,8,0,356,100,636,d1f7c7811ca452ba
1c212401,8,0,297,294,636,b89d4c4b72ce9612
0d121050,8,0,366,256,636,2502aabe98c3591f
1140a2a0,8,0,373,256,636,64c133b371d8509d
12109083,8,0,379,100,636,b7688d840d132049
14870440,8,0,283,256,636,f9e5ea94863c9f2
01750300,8,0,330,294,636,71f92c1e391d29bd
08d22480,8,0,391,100,636,38e567eb72a62c3e
3e020408,8,0,391,100,636,38e567eb72a62c3e
04292013,8,0,305,294,636,1289105fdc908774
24609208,8,0,380,100,636,35da2b2e451dccbf
14103301,8,0,374,256,636,29bbe4106b9a3890
2d328000,8,0,391,100,636,38e567eb72a62c3e
22085290,8,0,292,294,636,4f5364b487068535
28603208,8,0,384,294,636,518b2c5ce975b368
2620a220,8,0,347,100,636,44e8bbfd292aafaa
140e2005,8,0,387,100,636,9dc43f3f817eae7
0c14c300,8,0,268,294,636,285d7f91db4c24f9
02265082,8,0,334,100,636,d16fd628b2238fa7
280f1010,8,0,214,294,636,abc0fca7bda242ac
11884881,8,0,336,294,636,be41defea007c262
06014e01,8,0,357,100,636,7c3eac625fc00b8f
0ca41410,8,0,382,100,636,bd9308d315d99a23
1012400f,8,0,361,100,636,55846c06e76e19de
18520288,8,0,356,256,636,59695324b2165732
26c48100,8,0,385,100,636,ce08a01fa8e9cf8e
21122980,8,0,333,294,636,7d5c8c32685400a
16100e04,8,0,374,100,636,f8404f6b3530bd4b
068c0422,8,0,341,100,636,8d88621a0f46bd06
0c898220,8,0,234,294,636,1374e825378fdddd
21199200,8,0,382,100,636,e7580f3a366b71af
27002602,8,0,391,100,636,38e567eb72a62c3e
0e189002,8,0,389,100,636,87f8f251402990da
11092242,8,0,220,306,635,80ca37856dabe96c
0110f120,8,0,387,100,636,51adbda873633896
030c1422,8,0,294,100,636,dd8fa400a4db9437
04959020,8,0,341,100,636,b7a17d19d8a0e493
101a3081,8,0,387,100,636,5455da15383937e2
234042c0,8,0,223,338,636,c3c0f6b1d4414c11
2008b700,8,0,309,294,636,8f2c2de3e6de757f
040c508c,8,0,381,100,636,f93b908a8cfe7e8a
062b4008,8,0,383,100,636,d6580c3e20241a04
34a08480,8,0,371,100,636,dadb86b12c86bdf0
20ba4400,8,0,391,100,636,38e567eb72a62c3e
00457014,8,0,310,294,636,a80e08183cf3a47f
09888409,8,0,384,100,636,2143c14cb533ba47
021a2481,8,0,391,100,636,38e567eb72a62c3e
28542804,8,0,315,294,636,2ca8899d1a82d8a0
2020e40c,8,0,281,294,636,e9b478f48868feed
3110140a,8,0,391,100,636,38e567eb72a62c3e
04814243,8,0,336,294,636,c2bd2039a2c0755e
0e602420,8,0,357,256,636,e952f86536d6df39
0150a4a0,8,0,382,100,636,ad735cc6c0f5fdda
35540100,8,0,391,100,636,38e567eb72a62c3e
058e0048,8,0,282,294,636,54033861fc382564
032c8009,8,0,390,100,636,f8cb66f04e7bb52b
24d04024,8,0,390,100,636,b42db3eb0915969a
00e1a202,8,0,207,338,636,eeefef5ca6b98ab0
25091110,8,0,343,294,636,da2a3428b239444d
01308503,8,0,309,100,636,863a9bad8569f849
18388101,8,0,280,294,636,3ec1356e265c1e01
03114601,8,0,385,100,636,a937d1cc8f46506f
01c0d102,8,0,351,100,636,fced91cf1992137b
08146288,8,0,367,256,636,1a73eda5effb622d
00653082,8,0,380,294,636,dae4ab1042970c71
0090e421,8,0,389,100,636,9eb743697c1b108c
22106812,8,0,249,294,636,d7e0dbce97fd2937
0600a360,8,0,230,294,636,dca7065b8b18e5d2
0c087900,8,0,342,294,636,ef49847303586ff7
250c0508,8,0,391,100,636,38e567eb72a62c3e
200b400e,8,0,245,294,636,763c6031706b2457
0c426011,8,0,371,256,636,39f205ae0eb53aa0
211a0c80,8,0,388,100,636,d1a71515f540d862
02924c08,8,0,386,100,636,2e66c1d4e6397b24
080a2449,8,0,360,100,636,d0bda12e18e5ad4e
0ea48002,8,0,381,100,636,881d367ee47771c1
2590040c,8,0,391,100,636,38e567eb72a62c3e
2e410900,8,0,261,294,636,2c5e3e2527c5d174
1818c208,8,0,367,294,636,484c54a6d84846c3
1c889800,8,0,320,294,636,ef0ae6af8e5bf676
24855100,8,0,390,100,636,98d68c2ee2532965
0d609080,8,0,391,100,636,38e567eb72a62c3e
061b1020,8,0,309,294,636,cb9266ee54941d33
1d410801,8,0,384,256,636,3cbec53794702d61
23881044,8,0,321,294,636,6c2c2df0296f4dfd
04932402,8,0,348,294,636,fb890649a6152969
268c0208,8,0,384,100,636,b9bf4484cb227bda
02b05014,8,0,391,100,636,38e567eb72a62c3e
30284488,8,0,391,100,636,38e567eb72a62c3e
35011120,8,0,281,294,636,d5a7ec62d61b51ed
08512882,8,0,273,294,636,d2e88426b3f17139
20f10401,8,0,310,294,636,698e2afebae72c3c
0c262802,8,0,296,256,636,f34d8f808c92d18e
202c2109,8,0,363,100,636,f6c1fc24a1654e37
11c0c102,8,0,334,100,636,a5cbf51862efbe36
2089a102,8,0,199,338,636,eb535a051356111e
089b4100,8,0,312,294,636,1d2fcb1b09dad989
2441840c,8,0,383,100,636,ff1aba79c45ccd26
2c40210c,8,0,249,294,636,da58fb5b674bd55a
05114281,8,0,391,100,636,38e567eb72a62c3e
02c8b008,8,0,344,338,636,22502a645b589924
148045c0,8,0,366,100,636,ea2219001592ef43
028cb004,8,0,367,100,636,60761b98893720d0
05a01a08,8,0,376,100,636,90b2fd63fd1ba037
0c320b00,8,0,324,256,636,ece05a4110b03e6f
04107380,8,0,389,100,636,ada43ecd1a7cbb5e
2ee00040,8,0,368,100,636,959c4bc75a999774
08422125,8,0,170,338,636,f095c256aeaaf0b3
22081464,8,0,302,100,636,dbaf3f6457e11eea
22a0a420,8,0,312,100,636,7f239b3071b903fc
08e27000,8,0,391,100,636,38e567eb72a62c3e
0c050419,8,0,349,256,636,b5a99ba384dd4c26
29006038,8,0,199,338,636,16eccf550db73c17
25a00540,8,0,377,100,636,3aa9c2a1c4e521d5
083018c1,8,0,333,294,636,6e3afbf12ff2774a
310c8003,8,0,391,100,636,38e567eb72a62c3e
32c06002,8,0,391,100,636,38e567eb72a62c3e
38824108,8,0,373,256,636,3b65eadd78ac0e41
22894820,8,0,292,338,636,373a8062ddf95013
000c7490,8,0,382,100,636,38859ad2ef26d635
0d021148,8,0,344,294,636,3fe94da2dbc0df1d
0c128830,8,0,215,294,636,d4ce028c2c471ea3
0548001d,8,0,371,100,636,48e1b19ba7b118a5
082c220c,8,0,271,294,636,d47083e6c63792a2
268802a0,8,0,276,294,636,5b980ad186a4c259
0c0c5220,8,0,332,294,636,1873d10c1b36828
20536008,8,0,381,294,636,d60e2867bbd3879c
0505c210,8,0,367,100,636,40d0e69abbcb84
22924880,8,0,333,294,636,c112aba8972d6abd
043c0109,8,0,390,100,636,f8cb66f04e7bb52b
080b401a,8,0,243,294,636,46154273425777c7
0840688c,8,0,335,294,636,720da8122e1346c5
01290e08,8,0,318,294,636,d3a8ac48aa5d3431
2f400060,8,0,242,294,636,2b15896ec3ccf339
3c101108,8,0,391,100,636,38e567eb72a62c3e
04c98240,8,0,356,294,636,2a73c2999c9bc2c3
23001c21,8,0,354,100,636,c73f976933f7fa10
24649010,8,0,384,100,636,a77962a220c1fd29
2a282802,8,0,380,100,636,34661b2cd113116a
1150c00c,8,0,389,100,636,fb37fb6bd8e66ce9
0228108d,8,0,377,100,636,480882c0603652a4
34021484,8,0,311,294,636,35b5bee2977853ac
3304a004,8,0,391,100,636,38e567eb72a62c3e
2e040510,8,0,249,294,636,a5c46f23d78b242d
24034c08,8,0,380,100,636,53d46b98da8056b4
13602006,8,0,378,100,636,ee179c535071592
06688042,8,0,351,100,636,264815da2a11f02b
11066041,8,0,356,100,636,f204e2b824c4f6d3
06322042,8,0,363,100,636,49a06fe6ad53379c
2922d000,8,0,391,100,636,38e567eb72a62c3e
013c0d00,8,0,335,100,636,b093e33c7b5b7dcc
09082506,8,0,153,294,636,dfd8076685f775e0
030024e1,8,0,315,256,636,a5aba73911e793ed
05147002,8,0,391,100,636,38e567eb72a62c3e
0958020c,8,0,328,294,636,9155f4a4503b4ac8
06281114,8,0,366,100,636,ca11a7f8214924e9
05086205,8,0,390,100,636,c02fa3477e03c59
00f84108,8,0,382,100,636,f72a8fbe72de692
0e0e0820,8,0,268,294,636,f69abd1593dc3c4e
052d0401,8,0,391,100,636,38e567eb72a62c3e
06843a00,8,0,371,256,636,9de809c26434a109
048c4484,8,0,391,100,636,38e567eb72a62c3e
221d2002,8,0,390,100,636,71c1f1a7f9a96e4f
123c0440,8,0,390,100,636,37457372adf645ce
34833000,8,0,371,294,636,55d765132c64b8ae
360880c0,8,0,321,294,636,c364f63c9b70d2ee
1521e000,8,0,391,100,636,38e567eb72a62c3e
281a0105,8,0,298,294,636,a5bf43433cc56afd
2108802b,8,0,325,100,636,b32ef7c03f185f50
010cf100,8,0,385,100,636,c47ffd3b0ad63b13
05188205,8,0,391,100,636,38e567eb72a62c3e
00a26302,8,0,286,294,636,1173041fe25bcd62
1006a08c,8,0,361,256,636,70afb60946d7fbfd
2b092040,8,0,324,294,636,9051de6abb216832
12149401,8,0,391,100,636,38e567eb72a62c3e
200434c2,8,0,210,294,636,fcc8e22e31bdf690
090242a4,8,0,238,294,636,92c658a84aef848c
24280213,8,0,331,100,636,efcd28da0aa516bd
04122e08,8,0,386,100,636,3494243b35aa405d
04772000,8,0,388,100,636,680ed2d7482ce9e7
02047406,8,0,388,100,636,62c4cfd3def75302
1300148c,8,0,390,100,636,4a3445d7f92e7ba3
2510001d,8,0,380,100,636,fdce33ebe95cbe67
0424a083,8,0,382,100,636,bda584fa4c2be576
02946104,8,0,380,100,636,744e4ee1437de0c9
